ZCTA Name,Median Household Income,Population Below Poverty Level,Total Population for Poverty Determination,ZCTA,Poverty Rate (%)
ZCTA5 40020,77917,5,227,40020,2.2026431718061676
ZCTA5 40022,81250,23,876,40022,2.6255707762557075
ZCTA5 40023,129179,35,5910,40023,0.5922165820642978
ZCTA5 40025,250001,2,460,40025,0.43478260869565216
ZCTA5 40026,121724,96,6392,40026,1.5018773466833542
ZCTA5 40031,83248,1419,21902,40031,6.478860378047667
ZCTA5 40033,43176,2594,11406,40033,22.742416272137472
ZCTA5 40036,56771,79,291,40036,27.147766323024054
ZCTA5 40037,57833,171,2824,40037,6.055240793201133
ZCTA5 40040,27857,129,448,40040,28.794642857142854
ZCTA5 40041,-666666666,9,361,40041,2.4930747922437675
ZCTA5 40045,49861,288,3124,40045,9.218950064020486
ZCTA5 40046,77045,26,1504,40046,1.7287234042553192
ZCTA5 40047,82621,1498,21802,40047,6.870929272543804
ZCTA5 40049,-666666666,28,48,40049,58.333333333333336
ZCTA5 40050,38833,339,1748,40050,19.393592677345538
ZCTA5 40051,60259,533,4724,40051,11.282811176968671
ZCTA5 40052,48194,69,497,40052,13.883299798792756
ZCTA5 40055,71855,444,2364,40055,18.781725888324875
ZCTA5 40056,95833,33,3319,40056,0.9942753841518529
ZCTA5 40057,52229,462,3875,40057,11.92258064516129
ZCTA5 40058,29861,0,27,40058,0.0
ZCTA5 40059,161079,353,20111,40059,1.7552583163442892
ZCTA5 40060,51131,344,1304,40060,26.380368098159508
ZCTA5 40061,-666666666,74,89,40061,83.14606741573034
ZCTA5 40062,-666666666,129,197,40062,65.48223350253807
ZCTA5 40063,-666666666,0,0,40063,
ZCTA5 40065,70330,2592,30235,40065,8.572846039358359
ZCTA5 40067,93942,534,6277,40067,8.507248685677872
ZCTA5 40068,74167,258,2665,40068,9.681050656660412
ZCTA5 40069,62614,725,7771,40069,9.329558615364817
ZCTA5 40070,55096,15,432,40070,3.4722222222222223
ZCTA5 40071,92656,1280,15869,40071,8.0660407082992
ZCTA5 40075,60433,95,992,40075,9.576612903225806
ZCTA5 40076,80208,353,3264,40076,10.814950980392158
ZCTA5 40077,75089,23,568,40077,4.049295774647888
ZCTA5 40078,57850,634,2861,40078,22.160083886752886
ZCTA5 40104,59886,244,1072,40104,22.761194029850746
ZCTA5 40107,60568,52,2269,40107,2.2917584839136182
ZCTA5 40108,67659,1168,12444,40108,9.386049501767921
ZCTA5 40109,64225,97,2271,40109,4.271246147071774
ZCTA5 40110,39351,86,459,40110,18.736383442265794
ZCTA5 40111,39286,408,1872,40111,21.794871794871796
ZCTA5 40115,54821,337,847,40115,39.7874852420307
ZCTA5 40117,48750,500,2409,40117,20.755500207555002
ZCTA5 40118,53779,1414,9729,40118,14.533867817864119
ZCTA5 40119,48942,394,2018,40119,19.52428146679881
ZCTA5 40121,70441,353,7388,40121,4.778018408229561
ZCTA5 40140,-666666666,376,641,40140,58.65834633385335
ZCTA5 40142,63134,144,2104,40142,6.844106463878327
ZCTA5 40143,54600,592,6091,40143,9.719257921523559
ZCTA5 40144,60362,200,1102,40144,18.148820326678766
ZCTA5 40145,36750,256,760,40145,33.68421052631579
ZCTA5 40146,45341,878,3682,40146,23.845736013036394
ZCTA5 40150,51339,567,4727,40150,11.99492278400677
ZCTA5 40152,62750,47,847,40152,5.548996458087367
ZCTA5 40155,51985,168,1131,40155,14.854111405835543
ZCTA5 40157,81042,91,909,40157,10.011001100110011
ZCTA5 40160,48378,4363,22826,40160,19.114168053973536
ZCTA5 40161,55819,30,173,40161,17.341040462427745
ZCTA5 40162,71778,362,5202,40162,6.958861976163014
ZCTA5 40165,67889,4283,36549,40165,11.718514870447892
ZCTA5 40170,67026,108,472,40170,22.88135593220339
ZCTA5 40171,35500,66,181,40171,36.46408839779006
ZCTA5 40175,69848,1960,15497,40175,12.647609214686714
ZCTA5 40176,36472,379,896,40176,42.299107142857146
ZCTA5 40177,47670,342,1630,40177,20.98159509202454
ZCTA5 40178,64231,21,476,40178,4.411764705882353
ZCTA5 40202,20755,2156,4812,40202,44.80465502909393
ZCTA5 40203,26968,5681,16558,40203,34.30969923903853
ZCTA5 40204,56920,1554,14276,40204,10.885402073409919
ZCTA5 40205,88033,1349,23611,40205,5.713438651476007
ZCTA5 40206,62915,1976,20260,40206,9.753208292201382
ZCTA5 40207,91484,1763,29190,40207,6.039739636861939
ZCTA5 40208,28634,4651,11240,40208,41.379003558718864
ZCTA5 40209,45986,45,465,40209,9.67741935483871
ZCTA5 40210,29733,5754,14546,40210,39.55726660250241
ZCTA5 40211,29772,7293,22159,40211,32.91213502414369
ZCTA5 40212,31377,5970,16476,40212,36.23452294246176
ZCTA5 40213,53224,2178,15734,40213,13.842633786703953
ZCTA5 40214,49427,8595,46956,40214,18.304370048556095
ZCTA5 40215,37535,5859,19793,40215,29.601374223210225
ZCTA5 40216,47575,8072,43215,40216,18.678699525627675
ZCTA5 40217,61977,1580,11905,40217,13.271734565308693
ZCTA5 40218,52395,5372,33138,40218,16.21099643913332
ZCTA5 40219,50945,5159,38278,40219,13.477715659125348
ZCTA5 40220,68598,2992,34061,40220,8.784240039928363
ZCTA5 40221,-666666666,0,0,40221,
ZCTA5 40222,73549,1509,21131,40222,7.141167005820832
ZCTA5 40223,91647,918,23430,40223,3.9180537772087067
ZCTA5 40228,69944,1487,17561,40228,8.467627128295655
ZCTA5 40229,68309,4162,39556,40229,10.521791889978765
ZCTA5 40231,-666666666,0,0,40231,
ZCTA5 40241,88147,1324,30112,40241,4.39691817215728
ZCTA5 40242,76534,681,10941,40242,6.224293940224842
ZCTA5 40243,79037,787,11819,40243,6.6587697774769445
ZCTA5 40245,111250,2241,36570,40245,6.127973748974569
ZCTA5 40258,57825,3755,27367,40258,13.72090473928454
ZCTA5 40272,60256,5181,38427,40272,13.482707471309235
ZCTA5 40280,-666666666,8,8,40280,100.0
ZCTA5 40291,75687,2809,39261,40291,7.154682764066121
ZCTA5 40299,79637,1971,40916,40299,4.817186430736142
ZCTA5 40310,49688,76,599,40310,12.687813021702837
ZCTA5 40311,47206,1244,7321,40311,16.99221417839093
ZCTA5 40312,31823,1377,5495,40312,25.059144676979074
ZCTA5 40313,38813,1026,2733,40313,37.54116355653128
ZCTA5 40316,45764,43,549,40316,7.832422586520947
ZCTA5 40322,53090,705,2964,40322,23.785425101214575
ZCTA5 40324,72348,5159,48233,40324,10.695996516907512
ZCTA5 40328,38841,120,1020,40328,11.76470588235294
ZCTA5 40330,52749,2548,19826,40330,12.851810753555936
ZCTA5 40334,-666666666,0,15,40334,0.0
ZCTA5 40336,36049,3168,12503,40336,25.33791889946413
ZCTA5 40337,45334,1130,5782,40337,19.54341058457281
ZCTA5 40339,111125,77,243,40339,31.68724279835391
ZCTA5 40342,60028,3142,22902,40342,13.71932582307222
ZCTA5 40346,-666666666,398,755,40346,52.71523178807948
ZCTA5 40347,94390,407,3497,40347,11.638547326279667
ZCTA5 40348,38750,185,603,40348,30.679933665008292
ZCTA5 40350,-666666666,0,81,40350,0.0
ZCTA5 40351,46356,4574,19534,40351,23.415583085901506
ZCTA5 40353,52000,3668,21525,40353,17.040650406504064
ZCTA5 40355,-666666666,34,112,40355,30.357142857142854
ZCTA5 40356,64799,5439,43775,40356,12.424900057110223
ZCTA5 40357,-666666666,98,158,40357,62.0253164556962
ZCTA5 40358,73250,66,1099,40358,6.005459508644222
ZCTA5 40359,53447,1163,6818,40359,17.057788207685537
ZCTA5 40360,45819,1581,6984,40360,22.63745704467354
ZCTA5 40361,55719,2233,17995,40361,12.409002500694639
ZCTA5 40363,-666666666,0,15,40363,0.0
ZCTA5 40370,80767,244,2539,40370,9.610082709728239
ZCTA5 40371,38889,787,2994,40371,26.285905143620575
ZCTA5 40372,74773,129,2580,40372,5.0
ZCTA5 40374,36146,740,2198,40374,33.666969972702454
ZCTA5 40376,-666666666,0,26,40376,0.0
ZCTA5 40379,61667,292,3744,40379,7.799145299145299
ZCTA5 40380,48500,981,7199,40380,13.626892623975554
ZCTA5 40383,72735,1621,24221,40383,6.692539531811239
ZCTA5 40385,49750,435,2451,40385,17.74785801713586
ZCTA5 40387,37442,474,1872,40387,25.320512820512818
ZCTA5 40390,58702,903,5958,40390,15.15609264853978
ZCTA5 40391,59440,4952,35697,40391,13.872314200072836
ZCTA5 40402,43750,332,1934,40402,17.166494312306103
ZCTA5 40403,53036,4234,25056,40403,16.89814814814815
ZCTA5 40404,-666666666,0,0,40404,
ZCTA5 40409,33378,775,3500,40409,22.142857142857142
ZCTA5 40419,43382,892,4478,40419,19.91960696739616
ZCTA5 40422,53825,3337,22410,40422,14.890673806336457
ZCTA5 40434,-666666666,0,0,40434,
ZCTA5 40437,49104,566,4980,40437,11.36546184738956
ZCTA5 40440,46919,512,2521,40440,20.309401031336773
ZCTA5 40442,-666666666,203,612,40442,33.169934640522875
ZCTA5 40444,57518,1944,13786,40444,14.101262150007255
ZCTA5 40445,23750,322,716,40445,44.97206703910614
ZCTA5 40447,26760,2362,7488,40447,31.543803418803417
ZCTA5 40448,-666666666,0,0,40448,
ZCTA5 40456,40787,1564,8525,40456,18.346041055718477
ZCTA5 40460,38871,477,1109,40460,43.01172227231741
ZCTA5 40461,61964,308,2410,40461,12.780082987551866
ZCTA5 40464,63646,84,930,40464,9.032258064516128
ZCTA5 40468,59907,172,2131,40468,8.071328015016425
ZCTA5 40472,37457,438,1507,40472,29.06436629064366
ZCTA5 40475,55762,9341,59309,40475,15.749717580805612
ZCTA5 40481,53996,35,306,40481,11.437908496732026
ZCTA5 40484,50154,2359,12174,40484,19.377361590274354
ZCTA5 40486,58665,946,3216,40486,29.41542288557214
ZCTA5 40489,48942,668,4384,40489,15.237226277372262
ZCTA5 40502,67778,3032,26894,40502,11.273890087008255
ZCTA5 40503,67269,3124,28660,40503,10.900209351011863
ZCTA5 40504,39257,7950,25956,40504,30.628756356911698
ZCTA5 40505,48784,5608,25997,40505,21.57171981382467
ZCTA5 40507,35104,439,1907,40507,23.020450970110122
ZCTA5 40508,26924,8182,20604,40508,39.7107357794603
ZCTA5 40509,82691,3856,43927,40509,8.77820019577936
ZCTA5 40510,137284,79,797,40510,9.912170639899625
ZCTA5 40511,71699,3196,31561,40511,10.126421849751276
ZCTA5 40513,116773,463,10841,40513,4.27082372474864
ZCTA5 40514,87271,893,17025,40514,5.2452276064610865
ZCTA5 40515,79401,2883,35981,40515,8.012562185597954
ZCTA5 40516,81150,648,2707,40516,23.93793867750277
ZCTA5 40517,46716,8247,36892,40517,22.35443998698905
ZCTA5 40526,-666666666,0,0,40526,
ZCTA5 40536,-666666666,0,0,40536,
ZCTA5 40601,59667,6500,49459,40601,13.142198588730059
ZCTA5 40701,46738,5763,29602,40701,19.46827917032633
ZCTA5 40729,38288,1600,5747,40729,27.840612493474858
ZCTA5 40734,31675,1286,3627,40734,35.45629997242901
ZCTA5 40737,51328,133,1553,40737,8.564069542820347
ZCTA5 40740,52937,960,4060,40740,23.645320197044335
ZCTA5 40741,45640,5510,24569,40741,22.426635190687453
ZCTA5 40744,51958,3355,17821,40744,18.82610403456596
ZCTA5 40759,27330,720,2254,40759,31.943212067435674
ZCTA5 40763,21211,201,449,40763,44.766146993318486
ZCTA5 40769,42545,3774,16024,40769,23.55217174238642
ZCTA5 40771,-666666666,1029,1755,40771,58.63247863247864
ZCTA5 40801,-666666666,0,0,40801,
ZCTA5 40803,-666666666,76,76,40803,100.0
ZCTA5 40806,50789,368,2040,40806,18.03921568627451
ZCTA5 40807,46122,16,545,40807,2.9357798165137616
ZCTA5 40808,40893,15,72,40808,20.833333333333336
ZCTA5 40810,24853,486,1218,40810,39.90147783251231
ZCTA5 40813,49917,51,314,40813,16.24203821656051
ZCTA5 40815,30875,149,900,40815,16.555555555555557
ZCTA5 40816,-666666666,0,0,40816,
ZCTA5 40818,34032,82,132,40818,62.121212121212125
ZCTA5 40819,26610,240,840,40819,28.57142857142857
ZCTA5 40820,-666666666,39,369,40820,10.569105691056912
ZCTA5 40823,31591,1670,3551,40823,47.02900591382709
ZCTA5 40824,24167,224,713,40824,31.416549789621318
ZCTA5 40826,20761,188,497,40826,37.82696177062374
ZCTA5 40827,45296,140,867,40827,16.147635524798154
ZCTA5 40828,29079,1681,4615,40828,36.42470205850488
ZCTA5 40829,-666666666,0,83,40829,0.0
ZCTA5 40830,19483,162,288,40830,56.25
ZCTA5 40831,26612,1980,4683,40831,42.28058936579116
ZCTA5 40840,29803,108,510,40840,21.176470588235293
ZCTA5 40843,21793,42,116,40843,36.206896551724135
ZCTA5 40844,-666666666,20,95,40844,21.052631578947366
ZCTA5 40845,28750,330,603,40845,54.72636815920397
ZCTA5 40847,-666666666,33,210,40847,15.714285714285714
ZCTA5 40849,102656,5,56,40849,8.928571428571429
ZCTA5 40854,24103,351,996,40854,35.24096385542169
ZCTA5 40855,27037,188,779,40855,24.133504492939668
ZCTA5 40856,38958,222,908,40856,24.44933920704846
ZCTA5 40858,-666666666,180,229,40858,78.60262008733623
ZCTA5 40862,42500,61,473,40862,12.896405919661733
ZCTA5 40863,-666666666,190,424,40863,44.81132075471698
ZCTA5 40865,-666666666,217,382,40865,56.80628272251309
ZCTA5 40868,25833,370,925,40868,40.0
ZCTA5 40870,40346,67,608,40870,11.019736842105262
ZCTA5 40873,27606,700,2179,40873,32.124827902707665
ZCTA5 40874,-666666666,87,137,40874,63.503649635036496
ZCTA5 40902,25667,312,818,40902,38.141809290953546
ZCTA5 40903,53889,136,795,40903,17.10691823899371
ZCTA5 40906,24139,3840,11074,40906,34.67581722954669
ZCTA5 40913,42500,153,421,40913,36.342042755344416
ZCTA5 40914,26725,190,795,40914,23.89937106918239
ZCTA5 40915,31351,300,931,40915,32.2234156820623
ZCTA5 40921,32750,47,286,40921,16.433566433566433
ZCTA5 40923,27250,241,669,40923,36.02391629297459
ZCTA5 40927,55924,131,684,40927,19.15204678362573
ZCTA5 40935,19274,1379,2276,40935,60.58875219683656
ZCTA5 40939,-666666666,81,151,40939,53.64238410596026
ZCTA5 40940,17330,104,260,40940,40.0
ZCTA5 40941,-666666666,0,0,40941,
ZCTA5 40943,-666666666,104,688,40943,15.11627906976744
ZCTA5 40946,-666666666,0,71,40946,0.0
ZCTA5 40949,73150,0,269,40949,0.0
ZCTA5 40953,28750,85,344,40953,24.709302325581394
ZCTA5 40958,65040,9,549,40958,1.639344262295082
ZCTA5 40962,32972,5859,16502,40962,35.50478729850927
ZCTA5 40964,14250,15,24,40964,62.5
ZCTA5 40965,27500,3703,11533,40965,32.1078643891442
ZCTA5 40972,36379,351,1542,40972,22.762645914396888
ZCTA5 40977,33270,1830,8197,40977,22.325240941807976
ZCTA5 40979,-666666666,0,0,40979,
ZCTA5 40981,-666666666,0,0,40981,
ZCTA5 40982,28917,385,604,40982,63.741721854304636
ZCTA5 40983,24904,76,268,40983,28.35820895522388
ZCTA5 40988,28864,56,430,40988,13.023255813953488
ZCTA5 40995,-666666666,6,6,40995,100.0
ZCTA5 40997,8713,231,285,40997,81.05263157894737
ZCTA5 41001,89086,1003,18480,41001,5.427489177489178
ZCTA5 41002,73846,320,2572,41002,12.441679626749611
ZCTA5 41003,58155,322,2119,41003,15.19584709768759
ZCTA5 41004,55781,828,3517,41004,23.542792152402615
ZCTA5 41005,91979,1930,24553,41005,7.860546572720238
ZCTA5 41006,59577,466,3407,41006,13.677722336366305
ZCTA5 41007,89583,264,4771,41007,5.533431146510166
ZCTA5 41008,44507,1430,6966,41008,20.5282802182027
ZCTA5 41010,59219,457,3192,41010,14.317042606516292
ZCTA5 41011,53836,5529,26870,41011,20.576851507257164
ZCTA5 41014,46165,1942,6871,41014,28.26371707175084
ZCTA5 41015,57016,3350,20489,41015,16.350236712382255
ZCTA5 41016,57708,1071,6054,41016,17.690782953419227
ZCTA5 41017,87609,1822,39726,41017,4.586416956149625
ZCTA5 41018,61260,3418,28711,41018,11.90484483299084
ZCTA5 41030,59175,699,5794,41030,12.06420434932689
ZCTA5 41031,53581,2841,16306,41031,17.423034465840797
ZCTA5 41033,103206,91,2138,41033,4.256314312441535
ZCTA5 41034,44821,133,1063,41034,12.51175917215428
ZCTA5 41035,60886,1642,11797,41035,13.918792913452574
ZCTA5 41039,51314,351,2826,41039,12.420382165605096
ZCTA5 41040,44907,1897,7351,41040,25.806012787375863
ZCTA5 41041,41781,1392,7667,41041,18.155732359462633
ZCTA5 41042,68684,4579,53644,41042,8.535903362911043
ZCTA5 41043,72841,268,1799,41043,14.897165091717621
ZCTA5 41044,65110,251,1350,41044,18.592592592592595
ZCTA5 41045,58737,243,1406,41045,17.28307254623044
ZCTA5 41046,68953,216,2009,41046,10.751617720258835
ZCTA5 41048,114019,502,15842,41048,3.1687918192147455
ZCTA5 41049,43047,292,1915,41049,15.248041775456919
ZCTA5 41051,83878,2120,31298,41051,6.773595756917375
ZCTA5 41052,-666666666,0,195,41052,0.0
ZCTA5 41055,62632,212,1714,41055,12.36872812135356
ZCTA5 41056,44065,2395,13609,41056,17.598647953560146
ZCTA5 41059,53052,381,3123,41059,12.199807877041307
ZCTA5 41063,73264,140,2622,41063,5.339435545385203
ZCTA5 41064,48258,448,1903,41064,23.541776142932214
ZCTA5 41071,45489,4345,18792,41071,23.121541081311197
ZCTA5 41073,69135,678,5472,41073,12.390350877192983
ZCTA5 41074,55130,1098,5605,41074,19.58965209634255
ZCTA5 41075,84595,1001,17032,41075,5.877172381399718
ZCTA5 41076,64453,1871,15439,41076,12.118660535008743
ZCTA5 41080,101838,54,1548,41080,3.488372093023256
ZCTA5 41083,40568,324,1402,41083,23.109843081312412
ZCTA5 41085,57583,278,1053,41085,26.400759734093064
ZCTA5 41086,42500,261,1986,41086,13.141993957703926
ZCTA5 41091,124031,422,23972,41091,1.7603871183046886
ZCTA5 41092,62431,369,3144,41092,11.736641221374047
ZCTA5 41093,53684,630,3037,41093,20.74415541652947
ZCTA5 41094,86618,763,14298,41094,5.3364106868093435
ZCTA5 41095,48177,887,3847,41095,23.05692747595529
ZCTA5 41097,61293,814,6684,41097,12.17833632555356
ZCTA5 41098,33380,513,1603,41098,32.00249532127261
ZCTA5 41101,46122,4078,19160,41101,21.283924843423797
ZCTA5 41102,57910,3048,18504,41102,16.472114137483786
ZCTA5 41121,44427,560,1881,41121,29.771398192450825
ZCTA5 41124,32813,307,1092,41124,28.113553113553113
ZCTA5 41129,60659,1144,8904,41129,12.848158131176998
ZCTA5 41132,20610,150,289,41132,51.903114186851205
ZCTA5 41135,30893,32,267,41135,11.985018726591761
ZCTA5 41139,54299,1224,8237,41139,14.859779045769091
ZCTA5 41141,31268,550,2167,41141,25.380710659898476
ZCTA5 41142,-666666666,0,162,41142,0.0
ZCTA5 41143,43084,3510,13067,41143,26.861559654090456
ZCTA5 41144,50614,1555,9454,41144,16.44806431140258
ZCTA5 41146,32750,245,522,41146,46.934865900383144
ZCTA5 41149,29135,327,565,41149,57.876106194690266
ZCTA5 41159,19018,318,552,41159,57.608695652173914
ZCTA5 41164,39635,3737,12248,41164,30.511103853690397
ZCTA5 41166,40042,259,1241,41166,20.870265914585012
ZCTA5 41168,66563,636,3574,41168,17.79518746502518
ZCTA5 41169,62015,491,5218,41169,9.409735530854734
ZCTA5 41171,33167,913,3567,41171,25.595738716007848
ZCTA5 41174,67167,209,913,41174,22.89156626506024
ZCTA5 41175,42524,728,5497,41175,13.243587411315264
ZCTA5 41179,31931,1856,7030,41179,26.40113798008535
ZCTA5 41180,37663,96,834,41180,11.510791366906476
ZCTA5 41181,-666666666,0,125,41181,0.0
ZCTA5 41183,58649,179,1670,41183,10.718562874251496
ZCTA5 41189,40035,505,1872,41189,26.976495726495724
ZCTA5 41201,71080,0,190,41201,0.0
ZCTA5 41203,-666666666,250,939,41203,26.624068157614484
ZCTA5 41204,42177,211,759,41204,27.79973649538867
ZCTA5 41214,-666666666,222,515,41214,43.10679611650485
ZCTA5 41216,40536,411,1498,41216,27.436582109479307
ZCTA5 41219,28672,806,1844,41219,43.70932754880694
ZCTA5 41222,45067,312,2783,41222,11.210923463887891
ZCTA5 41224,40763,677,3648,41224,18.55811403508772
ZCTA5 41226,-666666666,93,250,41226,37.2
ZCTA5 41230,39511,2913,12528,41230,23.25191570881226
ZCTA5 41231,29936,183,1019,41231,17.958783120706574
ZCTA5 41232,18839,263,490,41232,53.673469387755105
ZCTA5 41234,26224,38,548,41234,6.934306569343065
ZCTA5 41238,40282,310,985,41238,31.472081218274113
ZCTA5 41240,47665,1289,6281,41240,20.52220983919758
ZCTA5 41250,39830,82,910,41250,9.010989010989011
ZCTA5 41254,45281,21,724,41254,2.9005524861878453
ZCTA5 41255,41964,70,663,41255,10.558069381598793
ZCTA5 41256,57375,300,2318,41256,12.94219154443486
ZCTA5 41257,51250,20,725,41257,2.7586206896551726
ZCTA5 41260,38636,174,629,41260,27.662957074721778
ZCTA5 41262,65464,161,1061,41262,15.174363807728557
ZCTA5 41263,70417,39,394,41263,9.898477157360407
ZCTA5 41264,55523,353,934,41264,37.79443254817988
ZCTA5 41265,25461,392,1092,41265,35.8974358974359
ZCTA5 41267,25521,652,1527,41267,42.6981008513425
ZCTA5 41268,81950,67,877,41268,7.639680729760548
ZCTA5 41271,19458,61,207,41271,29.468599033816425
ZCTA5 41274,-666666666,117,461,41274,25.379609544468547
ZCTA5 41301,25188,1930,5602,41301,34.45198143520171
ZCTA5 41310,-666666666,0,0,41310,
ZCTA5 41311,29641,1851,5980,41311,30.953177257525084
ZCTA5 41314,31509,1315,4381,41314,30.015978087194707
ZCTA5 41317,27692,223,516,41317,43.21705426356589
ZCTA5 41332,53935,118,885,41332,13.333333333333334
ZCTA5 41339,31272,3176,10428,41339,30.456463367855775
ZCTA5 41348,23542,382,1129,41348,33.83525243578388
ZCTA5 41351,-666666666,0,8,41351,0.0
ZCTA5 41352,21737,119,520,41352,22.884615384615383
ZCTA5 41360,32083,83,322,41360,25.77639751552795
ZCTA5 41364,11063,83,110,41364,75.45454545454545
ZCTA5 41365,-666666666,322,650,41365,49.53846153846154
ZCTA5 41366,-666666666,0,35,41366,0.0
ZCTA5 41367,46296,24,252,41367,9.523809523809524
ZCTA5 41385,53421,76,609,41385,12.479474548440066
ZCTA5 41386,-666666666,7,11,41386,63.63636363636363
ZCTA5 41390,40781,14,82,41390,17.073170731707318
ZCTA5 41397,-666666666,10,133,41397,7.518796992481203
ZCTA5 41408,23529,71,328,41408,21.646341463414632
ZCTA5 41421,24049,126,294,41421,42.857142857142854
ZCTA5 41425,31550,358,1218,41425,29.39244663382594
ZCTA5 41464,20536,91,301,41464,30.23255813953488
ZCTA5 41465,30668,3090,10841,41465,28.502905636011437
ZCTA5 41472,45000,1925,9256,41472,20.797320656871218
ZCTA5 41501,38757,5880,21753,41501,27.030754378706384
ZCTA5 41503,103973,71,401,41503,17.70573566084788
ZCTA5 41512,40682,166,630,41512,26.34920634920635
ZCTA5 41513,41979,8,356,41513,2.247191011235955
ZCTA5 41514,33056,759,2721,41514,27.894156560088202
ZCTA5 41517,-666666666,0,44,41517,0.0
ZCTA5 41519,-666666666,142,695,41519,20.431654676258994
ZCTA5 41522,30930,1597,5273,41522,30.286364498388014
ZCTA5 41524,21250,63,241,41524,26.141078838174277
ZCTA5 41526,-666666666,0,47,41526,0.0
ZCTA5 41527,46705,28,811,41527,3.45252774352651
